title,author,date,lure,link
Summer Game Fest promises four months of big news and events,Kris Holt,05.01.2020,"E3, GDC and Gamescom are not happening in their usual form this summer, complicating matters for... ",https://search.engadget.com/click/_ylt=AwrEogvojO1j46QA7wB8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2fsummer-game-fest-geoff-keighley-155325590.html/RK=2/RS=UeqAn74W7OzenWyhVRQ5IRkh5Q0-
"Without soccer, fans and teams are turning to FIFA",Nick Summers,03.18.2020,"Soccer, like almost every other professional sport, has ground to a halt in the midst of the... ",https://search.engadget.com/click/_ylt=AwrEogvojO1j46QA8QB8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2020-03-18-soccer-turns-to-fifa-during-coronavirus.html/RK=2/RS=3cJeISokqnqUvrGeajOnn2tSxh8-
The first 'Apex Legends' map is returning for a weekend-long event,Igor Bonifacic,02.21.2020,"Starting today through to February 24th, Respawn Entertainment is bringing back Kings Canyon, Apex's... ",https://search.engadget.com/click/_ylt=AwrEogvojO1j46QA8wB8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2020-02-21-apex-legends-kings-canyon-weekend-event.html/RK=2/RS=nZDJIsE.7ptvotQAA3lssyRdJaM-
The next Need for Speed game will be made by Burnout creator Criterion,Nick Summers,02.12.2020,"Need for Speed fans, rejoice: Electronic Arts (EA) is giving the long-running racing franchise back... ",https://search.engadget.com/click/_ylt=AwrEogvojO1j46QA9QB8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2020-02-12-need-for-speed-back-with-criterion-games.html/RK=2/RS=kw74o6Up4EkrXv06nlEZnLj9kpw-
EA is shutting down its mobile 'Tetris' games,Christine Fisher,01.22.2020,EA is giving up on its mobile Tetris games. Tetris 2011 and Tetris Blitz have disappeared from the... ,https://search.engadget.com/click/_ylt=AwrEogvojO1j46QA9wB8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2020-01-22-ea-tetris-mobile-game.html/RK=2/RS=SfGxVx14B0TD5dt.HLTzuneWGro-
EA and Valve's partnership includes connecting Steam and Origin friend lists,Kris Holt,10.29.2019,"EA is once again selling its games through Steam, and it'll offer its EA Access games subscription... ",https://search.engadget.com/click/_ylt=AwrEogvojO1j46QA.QB8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-10-29-ea-steam-partnership-interview-games.html/RK=2/RS=pavdZOBZDJ6f5KkC0ybRmpqs64s-
EA leaks personal data for 'FIFA 20' Global Series players (updated),Kris Holt,10.03.2019,"My friend got a big pull in the Data Breach pack, Hashtag's own Algerian Arrow, @YaniOurabah. Before... ",https://search.engadget.com/click/_ylt=AwrEogvojO1j46QA.wB8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-10-03-fifa-20-global-series-personal-info-ea-privacy.html/RK=2/RS=C8DM4.1vC2leop69Fw3XsHwSZ.s-
'FIFA' esports league reveals changes to 2020 season format,Igor Bonifacic,10.03.2019,"After two eWorld Cups, FIFA and Electronic Arts are tweaking the competition for a new season. To... ",https://search.engadget.com/click/_ylt=AwrEogvojO1j46QA_QB8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-10-03-ea-fifa-20-global-series.html/RK=2/RS=btdm7GdyCNhOy.9KEetBluzdAYk-
Volta Football is exactly what 'FIFA 20' needs,Edgar Alvarez,09.19.2019,"Back in 2008, I would spend hours and hours playing FIFA Street 3 on the Xbox 360, mostly because I... ",https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA4nt8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-09-19-fifa-20-volta-review.html/RK=2/RS=aWNli5e_c1rjDuptOrQst9arRms-
'Apex Legends' is getting physical editions with exclusive cosmetics,Kris Holt,09.10.2019,"While Apex Legends is a free-to-play game, you'll soon be able to get your hands on a physical... ",https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA5Ht8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-09-10-apex-legends-physical-edition-release-date-bloodhound-lifeline.html/RK=2/RS=8fej8iFZspgvui2UTrWjq98h60g-
EA's Project Atlas cloud gaming launches tonight in closed beta,Jon Fingas,09.09.2019,"You won't have to wait long to try EA's Project Atlas game streaming service -- in fact, you might... ",https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA5nt8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-09-09-ea-cloud-gaming-technical-trial.html/RK=2/RS=NUSi0tE_sBpScc84WTwKxqwowNQ-
"'PES 2020' isn't perfect, but it's good enough to rival 'FIFA 20'",Edgar Alvarez,09.09.2019,"For starters, one of the things Konami worked on this year was to enhance passing, shooting and... ",https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA6Ht8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-09-09-efootball-pes-2020-pro-evolution-soccer-review.html/RK=2/RS=dtnC5.qoONP3kFzRNPZanbkJnMo-
‘Need for Speed Heat’ isn’t anything like ‘Payback’,Nick Summers,08.21.2019,"The long-running Need for Speed franchise is stuck in a rut. The 2015 reboot, simply titled Need for... ",https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA6nt8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-08-21-need-for-speed-heat-ghost-games-interview.html/RK=2/RS=BzE6FPf7t8UnSHu4AeGGeJa.lOk-
EA is finally improving Career Mode for 'FIFA 20',Edgar Alvarez,08.07.2019,"Not only will you be able to change the body type, skin tone, clothing, hairstyle of your managers,... ",https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA7Ht8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-08-07-fifa-20-career-mode-female-managers.html/RK=2/RS=kM5BSiEXYTKt0OUTnyGnqbQ3Yys-
EA Access game subscriptions finally go live on PS4,Kris Holt,07.24.2019,"EA's subscription service, EA Access, finally arrives on PS4 today. For $5/month or $30/year, you'll... ",https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA7nt8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-07-24-ea-access-ps4.html/RK=2/RS=2oyK0psN5.3jd_WsroU51gMglnY-
'Plants vs. Zombies 3' is on the way and you can test it now,Kris Holt,07.18.2019,"PopCap Games is hard at work on Plants vs. Zombies 3, and it's already offering you the chance to... ",https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA8Ht8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-07-18-plants-vs-zombies-3.html/RK=2/RS=6sO.l8L0mXwJ2bJI2rUhl0j0h8Q-
EA tells UK Parliament loot boxes are 'quite ethical',AJ Dellinger,06.20.2019,"With loot boxes receiving heavy scrutiny lately, EA has come up with a novel explanation for what... ",https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA8nt8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-06-20-ea-uk-parliament-loot-boxes-surprise-mechanics.html/RK=2/RS=EuQ1yhnxQ37v1HlCVMcApqs7LYs-
Wattson is just what 'Apex Legends' needs,Edgar Alvarez,06.09.2019,I don't remember the last time a video game had me as hooked as Apex Legends does. I got to play a... ,https://search.engadget.com/click/_ylt=AwrNZ9TpjO1j5zIA9Ht8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541289/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-06-09-wattson-apex-legends-battle-pass-season-two.html/RK=2/RS=0l6Q9BF_gwu20bU4IHtwXUJU328-
'FIFA 20' is a lot more than just street soccer,Edgar Alvarez,06.09.2019,"For the first time since 2012, street soccer is coming back to the FIFA franchise. Today, at E3... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcToxV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-06-09-fifa-20-volta-street-soccer-preview.html/RK=2/RS=gWSoty08LgmO4R6r0qwUtvDPhbs-
EA announces E3 livestream schedule and 'Anthem' isn't on it,Amrita Khalid,05.29.2019,"Electronic Arts revealed the schedule for this year's EA Play, its annual showcase of its flagship... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcTpRV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-05-29-ea-announces-ea-play-livestream-schedule.html/RK=2/RS=eFlF7GeOIfneb0Ub0epjE5FY2to-
EA's long-awaited 'Sea of Solitude' arrives July 5th,Kris Holt,05.28.2019,"EA's emotional adventure game Sea of Solitude has been a long time coming, and you'll finally get to... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcTpxV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-05-28-sea-of-solitude-release-date-ps4-xbox-one-pc.html/RK=2/RS=S5FAh2KGyfoB6KP9p27na2_KhNg-
EA Access game subscription service finally comes to PS4,AJ Dellinger,05.07.2019,"After nearly five years of being available only on Microsoft platforms, subscription gaming service... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcTqRV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-05-07-ea-access-ps4.html/RK=2/RS=zas08gd1d63hwq6AFyH3RhRjN8E-
'Anthem' is proof that crunch can't save AAA games,Jessica Conditt,04.04.2019,"Since launching in February, BioWare's loot shooter has been plagued by game-breaking bugs,... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcTqxV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-04-04-anthem-crunch-bioware-ea-game-development.html/RK=2/RS=vtUyHe__GJaTQA3P9fB4ZAiszAo-
EA is the latest game publisher to make major layoffs,Saqib Shah,03.27.2019,"Just months after Activision laid off 8 percent of its workforce, EA is the latest AAA games... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcTrRV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-03-27-ea-major-layoffs.html/RK=2/RS=xSp6LhYp.EUG_o9KP5o1e4mdDlU-
EA reportedly paid Ninja $1 million to stream 'Apex Legends',Jon Fingas,03.13.2019,"It's no secret that EA paid top streamers to promote (and to some extent, influence) Apex Legends,... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcTrxV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-03-13-ea-paid-ninja-1-million-to-stream-apex-legends.html/RK=2/RS=dNKykJRbGceJoiktwwPS31Y7VDU-
EA is the latest to nix its E3 press conference,AJ Dellinger,03.07.2019,"When E3 kicks off later this year, Electronic Arts will be seen but not heard. The company announced... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcTsRV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-03-07-ea-no-keynote-at-e3.html/RK=2/RS=Resdn1Q85Qf.4FbMAeoaZJarCl4-
Watch the 'Anthem' prequel from the director of 'District 9',Kris Holt,02.14.2019,"A short film set in the world of BioWare's online shooter Anthem, which highlights some of the... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcTsxV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2019-02-14-anthem-live-action-short-conviction-neill-blomkamp-bioware.html/RK=2/RS=YKg77SoQ313VqvUabGv0wvzOlDg-
'FIFA 17' marks a new beginning for the soccer franchise,Edgar Alvarez,09.28.2016,"I've been playing FIFA since its first title launched on Super Nintendo, when characters on the... ",https://search.engadget.com/click/_ylt=AwrNZHDpjO1jbpcTtRV8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2016-09-28-fifa-17.html/RK=2/RS=V2dPaE98eh2mH5pDLjGA9p1dtww-
EA shows off its stable of upcoming sports blockbusters,Edgar Alvarez,06.15.2015,"As expected, EA took the stage at E3 2015 to showcase the next installment of its popular sports... ",https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMTfiR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-06-15-ea-sports-e3-roundup.html/RK=2/RS=.o_naeTqwGXIlkyZ7aV9lMKzUFM-
Here's how to watch EA's event at E3 2015,Edgar Alvarez,06.15.2015,"Now that Microsoft's done for the day with Xbox news, it is EA's turn to give us a glimpse at some... ",https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMTgCR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-06-15-ea-e3-event-livestream.html/RK=2/RS=47oY5dOvN3jDvmVBD9wPc8DbHzE-
Hyperspace Beacon: Seven things I learned while writing about SWTOR,Larry Everett,02.02.2015,"I have not enjoyed every part of playing Star Wars: The Old Republic (I know, cry me a river) but... ",https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMTgiR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-02-02-hyperspace-beacon-seven-things-i-learned-while-writing-about-sw.html/RK=2/RS=yzm5MUQpz.Rfh.E5zolCz_C772Q-
Crowfall's Gordon Walton on how Trammel impacted classic Ultima Online,Justin Olivetti,02.02.2015,"With Ultima Online's second expansion in 2000 (yes, 2000) came a copy of the world, a facet called... ",https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMThCR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-02-02-crowfalls-gordon-walton-on-how-trammel-impacted-classic-ultima.html/RK=2/RS=w8jiuEP7VQlGp8YaUeFQt33neJc-
SWTOR dishes out punishment for a major exploit,Larry Everett,01.31.2015,"Last last week, BioWare community manager Eric Musco wrote a detailed post regarding a recent... ",https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMThiR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-31-swtor-dishes-out-punishment-for-a-major-exploit.html/RK=2/RS=5HMX2MDQg39h_tWpKuqpFuDH6rM-
PAX South 2015: SWTOR reveals its plans for this year,Larry Everett,01.24.2015,"When Eric Musco, the Star Wars: The Old Republic community manager, took the stage at the Community... ",https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMTiCR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-24-pax-south-2015-swtor-reveals-its-plans-for-this-year.html/RK=2/RS=SnWvatQcdKs7AMwuyunKvCyN2HU-
"SWTOR Q&A mentions 12x, soloable flashpoints",Jef Reahard,01.22.2015,Werit has posted a Q&A with Star Wars: The Old Republic's community team. It touches on the... ,https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMTiiR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-22-swtor-qanda-mentions-12x-soloable-flashpoints.html/RK=2/RS=Tu7ZPfqbLy2asN43hw3ajplm1wg-
EA Access offers first look at Battlefield Hardline,Alexander Sliwinski,01.21.2015,"General PSA for EA Access subscribers, and likely to be similar to the Dragon Age: Inquisition... ",https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMTjCR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-21-ea-access-offers-first-look-at-battlefield-hardline.html/RK=2/RS=dVppA7ZUn81YJQTSp6U0rTzH3aI-
Lawsuit alleges EA infringed on sports stadium update patent,Mike Suszek,01.21.2015,"White Knuckle IP filed a lawsuit late last week against EA, alleging that the publisher infringed on... ",https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMTjiR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-21-lawsuit-alleges-ea-infringed-on-sports-stadium-update-patent.html/RK=2/RS=RmQ8TNixt8eTUbEQZJnYzuAEAZs-
Dragon Age: Inquisition stats record more than 2 million flying lizards slain,S. Prell,01.18.2015,The official Dragon Age: Inquisition Twitter account has some interesting statistics for all the... ,https://search.engadget.com/click/_ylt=AwrFEiTqjO1jCeMTkCR8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541290/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-18-dragon-age-inquisition-stats-record-more-than-2-million-flying.html/RK=2/RS=oH7wIE2u9DmbQawaWftZ7_6kuNg-
Star Wars: The Old Republic will address balance and ranked PvP for update 3.1,Eliot Lefebvre,01.16.2015,"This season will be used as the basis for some new ranked play adjustments, such as implementing a... ",https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgA.yh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-16-star-wars-the-old-republic-will-address-balance-and-ranked-pvp.html/RK=2/RS=e6UhFiAXrZs2kkwemxLtOCppgJk-
Hyperspace Beacon: Handling SWTOR exploits,Larry Everett,01.13.2015,"Admittedly, the widespread exploit that SWTOR recently experienced wasn't gamebreaking, and it... ",https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgA_Sh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-13-hyperspace-beacon-handling-swtor-exploits.html/RK=2/RS=HEfQz5AMV8J6l91rpTxkBM5FKWI-
EA Sports to send prizes to cheated junior Lions fan,S. Prell,01.11.2015,"On a scale from one to ""wow, really?"", where would you rank someone representing a football team who... ",https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgA_yh8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-11-ea-sports-to-send-prizes-to-cheated-junior-lions-fan.html/RK=2/RS=OUFe2EwG3brawipx65HqM2VyqHU-
"SWTOR devs looking at lag issues, prepping 3.0.2 and 3.1 updates",Jef Reahard,01.09.2015,BioWare reps are all over Star Wars: The Old Republic's official forums as the week winds down. Thus... ,https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgAASl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-09-swtor-devs-looking-at-lag-issues-prepping-3-0-2-and-3-1-updates.html/RK=2/RS=LAkmoxQwpP2_mgxKq_9u7Ma6oSM-
Appeals court sides with ex-NFL players in Madden likeness suit,Mike Suszek,01.07.2015,A federal appeals court struck down Electronic Arts' appeal to dismiss a 2010 lawsuit in which... ,https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgAAyl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-07-appeals-court-sides-with-ex-nfl-players-in-madden-likeness-suit.html/RK=2/RS=MnuoA7OyIp7.bp3UVrpQkEpU4lA-
Rumor: BioWare's Shadow Realms 'totally rebooted',Jef Reahard,01.06.2015,"Shadow Realms is ""going through big changes and may have been totally rebooted,"" according to an... ",https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgABSl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-06-rumor-biowares-shadow-realms-totally-rebooted.html/RK=2/RS=KMOOFAoJrkFNjH3fJFfWQxj0cB8-
Joystiq Top 10 of 2014: Dragon Age: Inquisition,S. Prell,01.03.2015,"It satisfied our appetites for combat, beautiful worlds, thought-provoking narrative, memorable... ",https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgAByl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2015-01-03-joystiq-top-10-of-2014-dragon-age-inquisition.html/RK=2/RS=WX4BvMYWTi6OUZCFfac3mWnIUx8-
Hyperspace Beacon: Five SWTOR predictions for 2015,Larry Everett,12.30.2014,"I think BioWare has a winner with the solo flashpoints; I believe BioWare knows it, too.... ",https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgACSl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-12-30-hyperspace-beacon-five-swtor-predictions-for-2015.html/RK=2/RS=LZI_x07dmc3LXg8T8YtPKu6GeC4-
"Joystiq Presents: Dragon Age, Dark Souls and dominatrixes",Mike Suszek,12.23.2014,Anthony John Agnello (@ajohnagnello) chats with BioWare Creative Director Mike Laidlaw about Dragon... ,https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgACyl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-12-23-joystiq-presents-dragon-age-dark-souls-and-dominatrixes.html/RK=2/RS=zx5FVAFRlTT9_ZBa0V4sFvcM6CQ-
Dark Age of Camelot takes aim at group finder and bug fixes,Justin Olivetti,12.20.2014,An end-of-the-year community Q&A at Dark Age of Camelot revealed that the team has a lot on the... ,https://search.engadget.com/click/_ylt=AwrFDsTqjO1juIgADSl8BWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1676541291/RO=10/RU=https%3a%2f%2fwww.engadget.com%2f2014-12-20-dark-age-of-camelot-takes-aim-at-group-finder-and-bug-fixes.html/RK=2/RS=3gYkr1kS95SfGuA1HFoFKKn8t7w-
